id,total_a_bordo,pasajero_a_bordo,tripulantes_a_bordo,total_fallecidos,pasajeros_fallecidos,tripulantes_fallecidos,fallecidos_en_tierra
4944,6,0,6,5,0,5,0
4945,92,84,8,92,84,8,0
4946,4,0,4,4,0,4,35
4947,5,4,1,5,4,1,0
4948,7,5,2,7,5,2,0
4949,6,4,2,6,4,2,0
4950,2,0,2,2,0,2,0
4951,3,0,3,2,0,2,0
4952,122,108,14,122,108,14,0
4953,3,2,1,3,2,1,0
4954,16,14,2,16,14,2,0
4955,12,6,6,12,6,6,0
4956,7,4,3,7,4,3,0
4957,10,4,6,4,4,0,0
4958,11,10,1,11,10,1,0
4959,25,22,3,1,1,0,0
4960,12,10,2,12,10,2,0
4961,12,7,5,12,7,5,0
4962,7,6,1,3,3,0,0
4963,71,65,6,71,65,6,0
4964,66,60,6,66,60,6,0
4965,39,33,6,39,33,6,0
4966,6,5,1,5,5,0,0
4967,11,8,3,11,8,3,0
4968,71,67,4,51,47,4,0
4969,257,247,10,257,247,10,0
4970,149,144,5,1,1,0,0
4971,9,0,9,9,0,9,0
4972,113,107,6,112,106,6,0
4973,10,8,2,10,8,2,0
4974,19,16,3,1,0,1,1
4975,20,17,3,20,17,3,1
4976,15,0,15,15,0,15,0
4977,47,35,12,1,1,0,0
4978,189,181,8,189,181,8,0
4979,128,120,8,1,1,0,0
4980,16,13,3,15,13,2,0
4981,3,0,3,3,0,3,0
4982,14,11,3,14,11,3,0
4983,157,149,8,157,149,8,0
4984,6,5,1,6,5,1,0
4985,13,11,2,13,11,2,0
4986,78,73,5,41,40,1,0
4987,13,5,8,13,5,8,0
4988,5,0,5,5,0,5,14
4989,2,0,2,2,0,2,0
4990,8,1,7,5,1,4,0
4991,19,17,2,19,17,2,7
4992,98,95,3,12,11,1,0
4993,18,9,9,18,9,9,0
4994,176,167,9,176,167,9,0
4995,177,171,6,3,3,0,0
4996,8,5,3,8,5,3,0
4997,99,91,8,97,89,8,1
4998,190,184,6,20,18,2,0
4999,8,5,3,7,4,3,0
5000,27,20,7,26,19,7,0
5001,62,56,6,62,56,6,0
5002,10,8,2,10,8,2,0
5003,6,5,1,5,4,1,0
5004,11,7,4,11,7,4,0
5005,14,12,2,12,11,1,0
5006,96,88,8,50,0,0,3
5007,28,22,6,28,22,6,0
